date current wind salinity temperature
2012-05-07 0.45590046 3.794953 35.2465 24.475
2012-05-08 0.43965277 2.9150124 35.252403 24.424318
2012-05-09 0.44888812 5.8352885 35.26154 24.372591
2012-05-10 0.4111533 6.9328403 35.274746 24.238983
2012-05-11 0.32873282 5.761285 35.28625 24.090776
2012-05-12 0.2949457 2.353067 35.289364 24.144161
2012-05-13 0.27884948 2.5835295 35.29343 24.281546
2012-05-14 0.3087078 8.991948 35.308285 24.206156
2012-05-15 0.2945165 6.9237046 35.32147 24.100355
2012-05-16 0.33390412 9.037346 35.32994 23.936998
2012-05-17 0.3343973 7.308828 35.337826 23.688717
2012-05-18 0.37453666 7.362525 35.340443 23.555088
2012-05-19 0.4033045 8.319426 35.342403 23.530079
2012-05-20 0.4008353 7.5717072 35.349545 23.55074
2012-05-21 0.40117773 7.4539742 35.352875 23.561039
2012-05-22 0.3654781 7.520559 35.357655 23.53734
2012-05-23 0.41727674 8.453281 35.3646 23.514118
2012-05-24 0.39361843 7.7749405 35.374363 23.51829
2012-05-25 0.35452893 5.119898 35.374928 23.509304
2012-05-26 0.33109555 6.9930296 35.37914 23.415934
2012-05-27 0.3347309 7.3610253 35.388893 23.317814
2012-05-28 0.41328597 10.615095 35.396748 23.245726
2012-05-29 0.42747495 11.109756 35.39862 23.18046
2012-05-30 0.4598085 12.8766 35.404217 23.248877
2012-05-31 0.3796723 11.535577 35.408356 23.367632
2012-06-01 0.4249773 9.93264 35.408314 23.451048
2012-06-02 0.4241345 7.0077825 35.39133 23.45844
2012-06-03 0.44167843 3.4106581 35.35366 23.403854
2012-06-04 0.44547108 5.8052487 35.38051 23.3689
2012-06-05 0.4387154 7.3239183 35.386173 23.272835
2012-06-06 0.44000512 8.2211685 35.393806 23.13638
2012-06-07 0.47506085 8.737005 35.399586 23.02759
2012-06-08 0.48671293 9.437989 35.402332 22.862574
2012-06-09 0.44516554 9.329371 35.387856 22.738522
2012-06-10 0.34592545 12.384782 35.36605 22.702686
2012-06-11 0.30368257 10.504378 35.37554 22.64932
2012-06-12 0.34016484 11.278757 35.38437 22.604122
2012-06-13 0.35656533 10.048166 35.388447 22.715223
2012-06-14 0.3086904 7.9920206 35.39152 22.74039
2012-06-15 0.3358095 4.880265 35.39209 22.741617
2012-06-16 0.34137788 5.2444153 35.392887 22.730597
2012-06-17 0.35394618 5.1001477 35.394722 22.677153
2012-06-18 0.3916012 7.788959 35.40302 22.544554
2012-06-19 0.40777832 5.7653008 35.405273 22.478014
2012-06-20 0.4026994 4.5922375 35.40275 22.46519
2012-06-21 0.4213012 4.8414865 35.399662 22.45203
2012-06-22 0.3597682 5.229309 35.399094 22.392206
2012-06-23 0.40176493 7.9373345 35.399216 22.331192
2012-06-24 0.5370455 12.603658 35.39418 22.244976
2012-06-25 0.47011268 11.388492 35.38446 22.245684
2012-06-26 0.41897967 10.215448 35.348698 22.341154
2012-06-27 0.37554106 11.824529 35.3502 22.506813
2012-06-28 0.3301568 10.252185 35.357655 22.523594
2012-06-29 0.3303579 7.188623 35.359554 22.488045
2012-06-30 0.35001138 3.5131507 35.36017 22.506195
2012-07-01 0.38729823 1.7522079 35.361095 22.51127
2012-07-02 0.45801568 8.996703 35.36757 22.406775
2012-07-03 0.46955177 6.013248 35.37472 22.30696
2012-07-04 0.4475672 6.4416957 35.37984 22.237972
2012-07-05 0.46659818 9.414267 35.38526 22.147669
2012-07-06 0.60502946 12.060354 35.36346 22.283031
2012-07-07 0.436046 11.035645 35.330574 22.682398
2012-07-08 0.34579706 9.757052 35.32495 22.834846
2012-07-09 0.29761598 9.833386 35.32395 22.816994
2012-07-10 0.29578206 9.474 35.326008 22.784475
2012-07-11 0.24834296 6.274727 35.324905 22.8059
2012-07-12 0.2522363 7.4303293 35.324085 22.814415
2012-07-13 0.2993403 6.9070954 35.322163 22.816696
2012-07-14 0.29331234 5.4186096 35.309967 22.732594
2012-07-15 0.31260455 7.659657 35.287415 22.622654
2012-07-16 0.37783125 9.49699 35.325542 22.478952
2012-07-17 0.38457176 8.402112 35.33959 22.308842
2012-07-18 0.379772 3.9896588 35.340717 22.25541
2012-07-19 0.38904577 7.914273 35.34279 22.227608
2012-07-20 0.43220353 8.922839 35.350376 22.156029
2012-07-21 0.40586308 10.471916 35.355507 22.099028
2012-07-22 0.54284525 11.566452 35.358463 22.07086
2012-07-23 0.42442858 10.197121 35.351513 22.052763
2012-07-24 0.31480458 9.705734 35.35347 22.056713
2012-07-25 0.27106777 6.917493 35.360344 22.031223
2012-07-26 0.25872606 3.5092494 35.365376 22.006624
2012-07-27 0.27863637 5.085659 35.369843 21.979641
2012-07-28 0.34235287 9.826333 35.378807 21.875395
2012-07-29 0.34969676 6.1036396 35.38338 21.83527
2012-07-30 0.39499596 4.0233464 35.387833 21.810719
2012-07-31 0.47325486 6.621749 35.38871 21.78145
2012-08-01 0.4715895 4.581082 35.3794 21.80386
2012-08-02 0.4400918 6.1045256 35.377693 21.770857
2012-08-03 0.44731206 2.1241999 35.378883 21.775167
2012-08-04 0.40761295 3.8533027 35.37781 21.779692
2012-08-05 0.3701652 1.7793647 35.37574 21.788363
2012-08-06 0.33287373 4.542298 35.374264 21.746075
2012-08-07 0.28050342 3.5067723 35.37858 21.742832
2012-08-08 0.25507578 1.9403834 35.384552 21.773405
2012-08-09 0.29610077 6.3208528 35.39159 21.7672
2012-08-10 0.33402434 12.226656 35.410355 21.618076
2012-08-11 0.34548393 7.5920277 35.416832 21.496122
2012-08-12 0.28176054 6.287313 35.39078 21.479902
2012-08-13 0.36163303 9.750764 35.379955 21.454163
2012-08-14 0.35106152 5.622491 35.3698 21.500225
2012-08-15 0.3525511 2.1703947 35.36632 21.580069
2012-08-16 0.3832877 4.0630994 35.36692 21.598068
2012-08-17 0.40874007 6.826882 35.367935 21.576517
2012-08-18 0.415384 5.012592 35.36849 21.535746
2012-08-19 0.42912227 5.4574475 35.371174 21.461412
2012-08-20 0.4041228 3.4971774 35.373547 21.421183
2012-08-21 0.37769148 4.385731 35.379066 21.416878
2012-08-22 0.33200508 2.9247568 35.384323 21.445051
2012-08-23 0.30253425 3.1843903 35.395008 21.484283
2012-08-24 0.28974313 4.7190638 35.405834 21.499851
2012-08-25 0.28342932 3.7963142 35.417187 21.496119
2012-08-26 0.3104516 2.8138556 35.429947 21.475805
2012-08-27 0.33903763 6.207329 35.441544 21.466442
2012-08-28 0.41594484 5.8956146 35.428097 21.475948
2012-08-29 0.4111304 2.9615102 35.41023 21.483109
2012-08-30 0.40763447 4.1595516 35.408318 21.487764
2012-08-31 0.422818 4.8077602 35.423805 21.511543
2012-09-01 0.42301372 7.2485285 35.442722 21.488174
2012-09-02 0.39597777 5.7376037 35.441147 21.487452
2012-09-03 0.3660487 5.292981 35.439907 21.487383
2012-09-04 0.33127627 5.6076317 35.43054 21.46809
2012-09-05 0.2798218 6.042919 35.424187 21.442894
2012-09-06 0.26783732 5.6022835 35.441265 21.530128
2012-09-07 0.27217543 6.154544 35.464977 21.600712
2012-09-08 0.21253692 6.2555866 35.472855 21.611048
2012-09-09 0.22457772 6.1041274 35.47395 21.617653
2012-09-10 0.21903872 7.432243 35.44733 21.607882
2012-09-11 0.22695002 6.2208548 35.44557 21.627188
2012-09-12 0.30274212 6.26129 35.43036 21.688986
2012-09-13 0.34766746 4.4724455 35.420265 21.76773
2012-09-14 0.36319053 7.5129724 35.420216 21.765182
2012-09-15 0.41743553 7.7256927 35.428802 21.752445
2012-09-16 0.45361805 6.919156 35.431572 21.741241
2012-09-17 0.4476751 5.032367 35.431133 21.752323
2012-09-18 0.43921983 4.2630095 35.431355 21.771318
2012-09-19 0.4129472 2.7625349 35.437355 21.834042
2012-09-20 0.37637013 3.8116283 35.443966 21.903467
2012-09-21 0.34318843 4.9588203 35.45189 21.958292
2012-09-22 0.31402677 6.1606874 35.460163 21.993402
2012-09-23 0.30414513 7.236117 35.463486 22.025103
2012-09-24 0.27547997 6.7192645 35.467175 22.087282
2012-09-25 0.30670136 5.4104733 35.465454 22.096481
2012-09-26 0.37350163 9.147148 35.461422 22.03438
2012-09-27 0.39417356 6.7310414 35.464424 21.939749
2012-09-28 0.39724985 4.869306 35.468353 21.93425
2012-09-29 0.4026747 5.998687 35.47153 21.949999
2012-09-30 0.40110818 5.5305963 35.474686 22.012146
2012-10-01 0.41137987 9.432638 35.472275 22.005272
2012-10-02 0.4053663 11.672724 35.464096 21.952497
2012-10-03 0.39599612 10.418542 35.4247 22.447517
2012-10-04 0.37734354 6.374161 35.39557 22.889051
2012-10-05 0.3675601 4.257173 35.409523 22.814545
2012-10-06 0.3082054 4.0640817 35.440113 22.628977
2012-10-07 0.3138663 7.0309863 35.45857 22.581205
2012-10-08 0.29199874 5.7262135 35.469288 22.631554
2012-10-09 0.2680332 5.212444 35.472374 22.718937
2012-10-10 0.31916073 6.4036 35.477406 22.790096
2012-10-11 0.3717533 9.407522 35.495464 22.752981
2012-10-12 0.38221532 9.671911 35.5088 22.659756
2012-10-13 0.38858193 5.3877835 35.522697 22.567738
2012-10-14 0.4265445 3.9697027 35.521072 22.536283
2012-10-15 0.45702404 5.286088 35.516823 22.513058
2012-10-16 0.49470145 6.0982766 35.492027 22.589506
2012-10-17 0.52613753 3.4873688 35.4566 22.794605
2012-10-18 0.4472964 2.9837291 35.478283 22.754858
2012-10-19 0.38574785 4.5826015 35.478718 22.785248
2012-10-20 0.3518895 4.5948267 35.477108 22.858948
2012-10-21 0.3281787 5.652788 35.477398 22.917465
2012-10-22 0.3019247 5.066306 35.482952 22.978283
2012-10-23 0.33612478 12.545952 35.49946 22.916609
2012-10-24 0.42630672 11.722261 35.503914 22.794376
2012-10-25 0.37851712 5.289836 35.4618 22.8652
2012-10-26 0.35923675 3.3535588 35.458054 22.914879
2012-10-27 0.36437768 5.376844 35.483074 22.907782
2012-10-28 0.3913851 12.399728 35.47792 22.906218
2012-10-29 0.4098642 9.883978 35.468338 22.882057
2012-10-30 0.38773862 5.7609224 35.462635 22.921394
2012-10-31 0.36619213 3.3436067 35.447147 22.953012
2012-11-01 0.348415 4.170067 35.447983 23.040302
2012-11-02 0.33592838 9.167445 35.45792 23.14108
2012-11-03 0.34729838 9.689941 35.46868 23.211416
2012-11-04 0.34514734 7.75553 35.465614 23.184828
2012-11-05 0.35794085 7.208763 35.462013 23.0277
2012-11-06 0.34330505 7.3599 35.464424 22.983728
2012-11-07 0.29926577 5.895649 35.463425 23.00733
2012-11-08 0.32708097 6.077153 35.458866 23.026102
2012-11-09 0.27322328 5.3762536 35.463364 23.102795
2012-11-10 0.34033984 4.311987 35.465645 23.183311
2012-11-11 0.46796647 12.658164 35.465096 23.227158
2012-11-12 0.57232773 11.803392 35.464836 23.155083
2012-11-13 0.47316438 6.4579334 35.445873 23.24013
2012-11-14 0.4579893 4.2671065 35.446587 23.177795
2012-11-15 0.43902218 4.212573 35.45087 23.23889
2012-11-16 0.4298577 6.1848764 35.458805 23.328167
2012-11-17 0.39429355 6.8578243 35.463768 23.361502
2012-11-18 0.36964625 7.0016613 35.467014 23.436914
2012-11-19 0.34350386 5.435399 35.46983 23.571705
2012-11-20 0.30305186 8.404336 35.476963 23.74015
2012-11-21 0.30181447 7.6340866 35.505623 23.819715
2012-11-22 0.24753085 3.537117 35.52301 23.90674
2012-11-23 0.26741987 5.353149 35.531956 23.98025
2012-11-24 0.2793479 5.804747 35.53656 24.06336
2012-11-25 0.32701677 5.466362 35.522285 24.043945
2012-11-26 0.35427675 5.670077 35.51485 24.113562
2012-11-27 0.37915096 6.390653 35.509995 24.173635
2012-11-28 0.4032754 4.3951173 35.508854 24.233425
2012-11-29 0.42126006 4.0889115 35.52456 24.319628
2012-11-30 0.38785765 4.548011 35.52677 24.353456
2012-12-01 0.37183058 5.1392894 35.53337 24.560076
2012-12-02 0.3549409 4.289708 35.538563 24.638222
2012-12-03 0.3061998 5.176836 35.53801 24.683527
2012-12-04 0.30798358 9.236888 35.53882 24.704565
2012-12-05 0.22145084 5.563344 35.54902 24.843895
2012-12-06 0.25529963 5.835466 35.562912 24.96709
2012-12-07 0.28232276 6.719875 35.569214 25.09053
2012-12-08 0.28479806 6.727144 35.56786 24.875307
2012-12-09 0.3058675 6.483691 35.567513 24.748743
2012-12-10 0.4014652 8.265782 35.57743 24.856647
2012-12-11 0.5394775 10.722458 35.58252 24.675705
2012-12-12 0.6234969 12.317516 35.569065 24.499336
2012-12-13 0.59388244 10.691784 35.512775 24.421194
2012-12-14 0.5229748 9.37711 35.499454 24.61689
2012-12-15 0.47686666 6.188613 35.48244 24.755278
2012-12-16 0.445319 3.9838836 35.465275 24.832758
2012-12-17 0.39811614 7.2779894 35.469185 24.779327
2012-12-18 0.34404844 6.330511 35.475697 24.824772
2012-12-19 0.29860884 4.850445 35.4888 24.894037
2012-12-20 0.27086458 3.8608794 35.51755 25.069809
2012-12-21 0.20613924 5.1840734 35.53622 25.211477
2012-12-22 0.20658714 8.083297 35.526913 25.144842
2012-12-23 0.29177666 7.9426537 35.503952 24.999054
2012-12-24 0.32015234 7.199623 35.52745 25.146873
2012-12-25 0.365902 4.4405427 35.519737 25.132364
2012-12-26 0.4192233 3.033191 35.539536 25.334574
2012-12-27 0.48153913 5.490059 35.549686 25.389198
2012-12-28 0.49165 5.0844154 35.55077 25.334547
2012-12-29 0.4856674 6.6302567 35.551098 25.37478
2012-12-30 0.5019315 11.314594 35.556896 25.334118
2012-12-31 0.5130779 11.865715 35.54292 25.052248
2013-01-01 0.4267984 8.23883 35.52411 24.943312
2013-01-02 0.3713455 5.989138 35.52162 25.007427
2013-01-03 0.37012815 9.124278 35.511368 25.126923
2013-01-04 0.42948171 10.372603 35.50023 25.14267
2013-01-05 0.32994488 9.123162 35.46347 25.174692
2013-01-06 0.26566046 9.082849 35.46444 25.197763
2013-01-07 0.31477618 9.55476 35.454983 25.197315
2013-01-08 0.3461275 4.9609103 35.440624 25.23823
2013-01-09 0.38912466 5.744275 35.428993 25.270319
2013-01-10 0.44284922 5.245469 35.430214 25.273462
2013-01-11 0.505633 4.8080754 35.434986 25.363918
2013-01-12 0.5220319 4.2432275 35.43603 25.467094
2013-01-13 0.51028115 4.147294 35.43591 25.496475
2013-01-14 0.4903834 5.190455 35.43863 25.497025
2013-01-15 0.5223435 8.57142 35.437435 25.587826
2013-01-16 0.3923444 8.383493 35.42663 25.38022
2013-01-17 0.29927477 5.614355 35.427647 25.364927
2013-01-18 0.2626239 4.582108 35.436268 25.6052
2013-01-19 0.27622786 3.9979475 35.43973 25.812895
2013-01-20 0.3075761 5.9774904 35.439426 25.806335
2013-01-21 0.3433374 6.6832814 35.4465 25.856524
2013-01-22 0.37840644 7.027419 35.4474 25.765568
2013-01-23 0.41089627 9.482762 35.441383 25.49413
2013-01-24 0.49061856 8.796522 35.286526 25.417543
2013-01-25 0.6001545 15.269279 35.096973 25.368435
2013-01-26 0.575282 14.141504 35.069508 25.40753
2013-01-27 0.53979063 14.160804 35.086876 25.434137
2013-01-28 0.5664862 7.8380904 34.969463 25.955767
2013-01-29 0.52771443 3.9216857 34.8281 26.225641
2013-01-30 0.5484053 5.38356 34.853283 26.260477
2013-01-31 0.4257062 6.3768263 34.93145 26.10675
2013-02-01 0.33781505 3.5087812 34.94302 26.181614
2013-02-02 0.2777109 5.0142617 34.89525 26.389824
2013-02-03 0.34142125 6.573198 34.80439 26.543129
2013-02-04 0.41241488 8.514552 34.841873 26.45784
2013-02-05 0.57426137 11.279556 35.09681 25.792252
2013-02-06 0.47697437 9.779372 35.212067 25.85338
2013-02-07 0.39753497 9.288632 35.212368 25.918386
2013-02-08 0.41206226 8.066533 35.212635 25.936092
2013-02-09 0.47167453 6.0322914 35.211575 25.914913
2013-02-10 0.4747715 5.944678 35.216305 25.8426
2013-02-11 0.45946038 7.540496 35.225666 25.722277
2013-02-12 0.48029652 10.40544 35.226444 25.724342
2013-02-13 0.50380576 11.328921 35.232822 25.656525
2013-02-14 0.37877455 9.235116 35.245697 25.47434
2013-02-15 0.27825153 8.489551 35.231342 25.49335
2013-02-16 0.22811285 8.661187 35.215805 25.464699
2013-02-17 0.2376852 9.370843 35.206177 25.515512
2013-02-18 0.18347132 8.456544 35.138382 25.527775
2013-02-19 0.37190443 5.6308694 35.140003 25.571554
2013-02-20 0.3714788 4.291042 35.15297 25.836315
2013-02-21 0.43418193 4.8199873 35.15453 25.835688
2013-02-22 0.3849 5.683268 35.145702 25.626377
2013-02-23 0.34489623 6.704198 35.19381 25.57935
2013-02-24 0.38737532 6.0242043 35.183693 25.597748
2013-02-25 0.4745966 7.21303 35.08635 25.523655
2013-02-26 0.46954563 10.478909 35.07464 25.49616
2013-02-27 0.508921 11.232517 34.96884 25.57126
2013-02-28 0.45138577 7.3461323 35.007587 25.603436
2013-03-01 0.40462026 5.521416 35.039772 25.586418
2013-03-02 0.36601475 9.199329 34.941025 25.52897
2013-03-03 0.3453892 12.219527 34.927185 25.51724
2013-03-04 0.48476085 13.552706 34.88747 25.778685
2013-03-05 0.535796 14.109327 34.920483 25.838495
2013-03-06 0.37962705 13.223508 34.93601 25.865936
2013-03-07 0.3175872 11.479025 34.96224 25.858847
2013-03-08 0.3758687 11.491159 34.98639 25.744295
2013-03-09 0.42264178 11.652954 35.007614 25.535059
2013-03-10 0.42398033 11.084372 35.018436 25.377844
2013-03-11 0.4234252 11.618899 35.0246 25.28438
2013-03-12 0.42527008 11.532023 35.033222 25.234678
2013-03-13 0.41576558 9.853301 35.03554 25.293129
2013-03-14 0.34056094 6.8446407 35.03545 25.37557
2013-03-15 0.38144666 8.407852 35.03276 25.453953
2013-03-16 0.2869579 7.1926017 35.0325 25.52479
2013-03-17 0.18274513 4.2744293 35.037106 25.542536
2013-03-18 0.4068845 12.509333 35.04185 25.53223
2013-03-19 0.4763144 14.289197 35.02904 25.656502
2013-03-20 0.40369552 12.798546 34.9975 25.831175
2013-03-21 0.2587444 9.352275 34.99521 25.947775
2013-03-22 0.24686149 6.7705007 35.014313 26.008802
2013-03-23 0.31031382 5.2049675 35.023907 25.998026
2013-03-24 0.34462863 3.7135909 35.02402 25.954813
2013-03-25 0.36195678 5.511427 35.02461 25.893223
2013-03-26 0.38331243 8.320452 35.032322 25.796074
2013-03-27 0.41409054 8.181993 35.038696 25.70238
2013-03-28 0.41713345 7.531881 35.045773 25.593567
2013-03-29 0.39749014 4.3106375 35.04845 25.582163
2013-03-30 0.35725895 4.356466 35.04942 25.616014
2013-03-31 0.29709792 2.7491179 35.049377 25.631557
2013-04-01 0.309238 3.2575793 35.0343 25.671915
2013-04-02 0.30968744 3.765618 35.04282 25.683313
2013-04-03 0.30980977 5.9595914 35.05432 25.661745
2013-04-04 0.3510521 9.158685 35.059624 25.590199
2013-04-05 0.4168786 11.268459 35.066036 25.306765
2013-04-06 0.36643532 10.828688 35.06848 24.993439
2013-04-07 0.3870534 8.08144 35.06693 24.91643
2013-04-08 0.3859576 8.53635 35.06785 24.84899
2013-04-09 0.4005039 9.493172 35.075275 24.777401
2013-04-10 0.38950366 9.462272 35.084423 24.689985
2013-04-11 0.41155043 12.240962 35.089775 24.565441
2013-04-12 0.41822967 12.432594 35.076534 24.498041
2013-04-13 0.3431195 10.311341 35.06501 24.569035
2013-04-14 0.29255855 7.5078588 35.072342 24.574354
2013-04-15 0.2517042 2.7845004 35.07075 24.674765
2013-04-16 0.25618672 1.5825886 35.06594 24.799503
2013-04-17 0.259628 2.9317303 35.06501 24.849491
2013-04-18 0.2806698 2.1334257 35.066803 24.913128
2013-04-19 0.28808227 5.098257 35.06525 24.975588
2013-04-20 0.30208322 4.160348 35.049675 25.003822
2013-04-21 0.2851886 5.150159 35.057972 24.988958
2013-04-22 0.3449617 2.2173283 35.058384 24.991474
2013-04-23 0.4037319 6.084317 35.05437 24.916325
2013-04-24 0.3925798 3.857099 35.002842 24.999708
2013-04-25 0.40565252 4.8744082 35.025288 24.930841
2013-04-26 0.41967234 7.2613173 35.047157 24.817455
2013-04-27 0.44752064 8.08706 35.049973 24.707235
2013-04-28 0.4430472 8.424098 35.053978 24.580713
2013-04-29 0.41741088 8.518157 35.052975 24.474226
2013-04-30 0.3837852 8.028866 35.05854 24.368624
2013-05-01 0.30005667 5.8307714 35.06722 24.323015
2013-05-02 0.27463302 5.015544 35.072857 24.436947
2013-05-03 0.34717926 9.880411 35.073864 24.452404
2013-05-04 0.29951555 4.690733 35.08337 24.434254
2013-05-05 0.34176293 3.7498903 35.087948 24.530851
2013-05-06 0.34141168 9.316742 35.087227 24.510664
2013-05-07 0.35414344 9.248557 35.100357 24.533125
2013-05-08 0.36758876 10.319982 35.096573 24.559603
2013-05-09 0.38352838 9.8244095 35.10339 24.55649
2013-05-10 0.36372837 10.282326 35.106804 24.565132
2013-05-11 0.372995 10.228771 35.11692 24.53413
2013-05-12 0.3372375 8.414159 35.12 24.573652
2013-05-13 0.3123779 5.1563406 35.117165 24.625519
2013-05-14 0.28063452 4.408544 35.119255 24.66117
2013-05-15 0.2699173 5.7981796 35.13351 24.614595
2013-05-16 0.2667024 4.777017 35.12439 24.533848
2013-05-17 0.25702548 6.409712 35.130833 24.454538
2013-05-18 0.25250423 4.659702 35.138535 24.344784
2013-05-19 0.24902895 7.2620153 35.148746 24.20396
2013-05-20 0.2879217 5.6269164 35.159405 24.110498
2013-05-21 0.30238825 5.38382 35.169662 24.073341
2013-05-22 0.3541742 1.9295074 35.172314 24.056068
2013-05-23 0.38965893 7.618729 35.113155 23.902357
2013-05-24 0.4366385 7.875131 35.17058 23.780653
2013-05-25 0.46483493 10.579211 35.18794 23.61914
2013-05-26 0.5991585 11.368092 35.218456 23.53036
2013-05-27 0.43895933 10.183084 35.221542 23.557127
2013-05-28 0.45939383 10.581682 35.219307 23.564608
2013-05-29 0.4877585 12.41406 35.213295 23.606922
2013-05-30 0.3740011 9.810147 35.218403 23.632317
2013-05-31 0.36595201 9.845625 35.226223 23.577642
2013-06-01 0.29648885 7.9236436 35.230526 23.51642
2013-06-02 0.29160774 4.2588043 35.23019 23.492657
2013-06-03 0.318759 10.0789385 35.240112 23.385046
2013-06-04 0.39292768 7.812384 35.253063 23.388218
2013-06-05 0.34391975 8.287231 35.25731 23.424973
2013-06-06 0.31257784 7.1858425 35.265636 23.310646
2013-06-07 0.34908456 6.125861 35.26978 23.26092
2013-06-08 0.38345018 8.527833 35.272354 23.24405
2013-06-09 0.40376043 9.24776 35.278614 23.199797
2013-06-10 0.35907826 7.003321 35.28241 23.1598
2013-06-11 0.34133193 6.3896956 35.282127 23.156015
2013-06-12 0.34071392 6.1339784 35.2803 23.14379
2013-06-13 0.2940924 3.85736 35.272453 23.17062
2013-06-14 0.28338245 4.878743 35.266605 23.21935
2013-06-15 0.271235 9.283947 35.28008 23.103643
2013-06-16 0.255807 5.698733 35.292473 22.989723
2013-06-17 0.26233405 5.1520724 35.29805 22.960772
2013-06-18 0.2977718 6.320053 35.305916 22.909552
2013-06-19 0.31451625 8.377334 35.32497 22.728006
2013-06-20 0.36767298 7.492841 35.333344 22.641495
2013-06-21 0.41732818 8.149486 35.304485 22.674498
2013-06-22 0.4388912 7.5934124 35.313137 22.622833
2013-06-23 0.49036515 8.75298 35.317284 22.593428
2013-06-24 0.4749804 6.873903 35.318443 22.59338
2013-06-25 0.4622195 7.5124183 35.326954 22.555521
2013-06-26 0.43660304 7.1297297 35.33608 22.46216
2013-06-27 0.40034032 3.6883857 35.339302 22.444944
2013-06-28 0.365592 5.6237116 35.340797 22.446228
2013-06-29 0.31501648 9.188327 35.344296 22.405573
2013-06-30 0.29195178 11.304843 35.352818 22.30073
2013-07-01 0.30482298 11.160106 35.37014 22.099333
2013-07-02 0.32644716 10.856885 35.38967 21.87873
2013-07-03 0.4123488 10.899048 35.367336 22.117928
2013-07-04 0.36291578 7.7366204 35.352165 22.24398
2013-07-05 0.33789128 2.9825118 35.25697 22.266773
2013-07-06 0.3534202 3.5092583 35.346012 22.277327
2013-07-07 0.3551456 5.2827272 35.349003 22.260843
2013-07-08 0.36772856 8.722153 35.349915 22.22164
2013-07-09 0.4666897 9.867734 35.356293 22.122587
2013-07-10 0.44940826 10.298798 35.360577 22.059626
2013-07-11 0.40805623 10.973189 35.364017 22.027061
2013-07-12 0.3593261 9.047907 35.367374 21.991539
2013-07-13 0.36568242 8.207116 35.36838 21.958563
2013-07-14 0.30474323 8.537753 35.369076 21.906754
2013-07-15 0.2500269 7.4217973 35.37254 21.893063
2013-07-16 0.2658519 7.2944417 35.37452 21.925259
2013-07-17 0.2651522 8.358065 35.362385 21.903715
2013-07-18 0.2919126 8.202348 35.363 21.9324
2013-07-19 0.37109146 5.6198 35.35387 21.978964
2013-07-20 0.3994592 3.4163597 35.352753 21.977367
2013-07-21 0.43028456 4.755687 35.35787 21.920265
2013-07-22 0.47883362 3.071402 35.361336 21.865114
2013-07-23 0.4826362 8.742544 35.363148 21.78439
2013-07-24 0.52405286 10.236603 35.373234 21.606825
2013-07-25 0.48919684 10.352291 35.37753 21.507528
2013-07-26 0.46345928 9.146298 35.372955 21.468458
2013-07-27 0.37036163 8.785603 35.369957 21.448957
2013-07-28 0.34010655 10.265543 35.37115 21.468891
2013-07-29 0.23247296 9.415472 35.368996 21.575409
2013-07-30 0.24691853 8.62051 35.372482 21.765066
2013-07-31 0.2637657 8.588078 35.37929 21.67931
2013-08-01 0.30485842 8.306 35.384228 21.622152
2013-08-02 0.30179062 4.3238096 35.38496 21.668041
2013-08-03 0.31409872 3.6129546 35.385914 21.673094
2013-08-04 0.33716306 3.7271848 35.38982 21.680552
2013-08-05 0.35573354 3.4078603 35.393097 21.7138
2013-08-06 0.36997777 3.1318855 35.396152 21.761196
2013-08-07 0.38344377 6.005437 35.40119 21.779892
2013-08-08 0.39597493 7.8780465 35.405807 21.77648
2013-08-09 0.40003425 8.674948 35.415802 21.663725
2013-08-10 0.35102373 2.568399 35.416515 21.714113
2013-08-11 0.3153628 2.4291344 35.413364 21.81825
2013-08-12 0.32242572 5.549918 35.412567 21.863762
2013-08-13 0.35788935 7.6005363 35.41156 21.889746
2013-08-14 0.3046127 5.942289 35.413464 21.878462
2013-08-15 0.32881373 5.122104 35.41481 21.863314
2013-08-16 0.34309986 5.283795 35.414177 22.013008
2013-08-17 0.41913924 4.616535 35.417046 22.411325
2013-08-18 0.43938884 3.2893941 35.420017 22.779655
2013-08-19 0.4373171 5.235068 35.421364 22.866205
2013-08-20 0.41546482 8.03967 35.423985 22.849487
2013-08-21 0.44850922 6.256033 35.432858 22.780115
2013-08-22 0.41568658 4.5718 35.43487 22.868418
2013-08-23 0.3795123 4.7120824 35.436817 22.882927
2013-08-24 0.33776686 5.425595 35.440342 22.837784
2013-08-25 0.31229052 5.7607965 35.44166 22.83686
2013-08-26 0.22699857 4.675299 35.438225 23.008678
2013-08-27 0.18153548 3.2103221 35.4393 23.16207
2013-08-28 0.17478861 2.1468453 35.44149 23.192286
2013-08-29 0.16944243 3.976307 35.445137 23.180792
2013-08-30 0.20313491 4.1047306 35.448795 23.153822
2013-08-31 0.23601136 3.4154625 35.452614 23.118116
2013-09-01 0.2674304 4.0086403 35.455814 23.061483
2013-09-02 0.3599572 10.56919 35.46236 22.97055
2013-09-03 0.45096722 11.919212 35.467915 22.894058
2013-09-04 0.41356808 11.90744 35.47274 22.723572
2013-09-05 0.40665388 10.21828 35.47746 22.531006
2013-09-06 0.39550865 7.3662624 35.480827 22.37297
2013-09-07 0.37996426 5.337725 35.48219 22.286726
2013-09-08 0.36897427 3.9737275 35.483932 22.27144
2013-09-09 0.34342977 4.6003623 35.48605 22.297598
2013-09-10 0.30128747 4.154187 35.483093 22.323912
2013-09-11 0.27329302 5.6224327 35.4864 22.382286
